label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.5404104590415955,0.303125262260437,-0.12296072393655777,0.9967551827430725,0.4847709834575653,0.336995393037796,0.13179107010364532,0.9920448660850525,0.48270687460899353,0.3332960903644562,-0.21872664988040924,0.9998762607574463,0.4642205834388733,0.4998675584793091,-0.24226614832878113,0.9488638043403625,0.4577365517616272,0.49977272748947144,0.15038913488388062,0.014883376657962799,0.49069488048553467,0.6550800204277039,-0.17285116016864777,0.7704102396965027,0.45761722326278687,0.616733729839325,0.06414707005023956,0.02743653953075409,0.44030627608299255,0.6500005125999451,0.10907445102930069,0.9377619028091431,0.4447019398212433,0.6518602967262268,-0.10909295827150345,0.9695277810096741
C,0.5432093143463135,0.3081173598766327,-0.06926705688238144,0.9937852621078491,0.48368561267852783,0.33644378185272217,0.13301406800746918,0.99191814661026,0.48629796504974365,0.3360324203968048,-0.22360961139202118,0.9998657703399658,0.46515756845474243,0.5007433295249939,-0.260105162858963,0.9478808045387268,0.4560393691062927,0.49830886721611023,0.15057232975959778,0.015084640122950077,0.48936203122138977,0.657840371131897,-0.20640426874160767,0.7767390608787537,0.4581553637981415,0.6226856708526611,0.08211596310138702,0.025976242497563362,0.4379306435585022,0.6496383547782898,0.11220356822013855,0.9381235241889954,0.44457027316093445,0.6517372727394104,-0.11222831159830093,0.9691482186317444
C,0.5442958474159241,0.309317022562027,-0.08130952715873718,0.9920846819877625,0.4834631383419037,0.336714506149292,0.13376972079277039,0.9915561676025391,0.4876420795917511,0.3385089933872223,-0.22463209927082062,0.9998544454574585,0.46546655893325806,0.5041435956954956,-0.2550069987773895,0.9459176659584045,0.4550868272781372,0.4983474016189575,0.15080814063549042,0.015091529116034508,0.48834386467933655,0.6614856719970703,-0.1947181671857834,0.7771669030189514,0.45817703008651733,0.6233378052711487,0.08177002519369125,0.025354409590363503,0.4365260899066925,0.652245283126831,0.11209633946418762,0.9361622333526611,0.444002240896225,0.6558994054794312,-0.11211897432804108,0.967816174030304
C,0.5457108020782471,0.3141409158706665,-0.09931976348161697,0.9903208017349243,0.48304927349090576,0.33716750144958496,0.13736040890216827,0.9909482002258301,0.48976272344589233,0.3417561650276184,-0.2318718135356903,0.9998451471328735,0.4656263589859009,0.5085135102272034,-0.26547205448150635,0.945418119430542,0.4533741772174835,0.49882709980010986,0.1476733684539795,0.015111309476196766,0.48606836795806885,0.669287919998169,-0.20335668325424194,0.78181391954422,0.4538901150226593,0.6272960901260376,0.08005716651678085,0.024744881317019463,0.43479081988334656,0.6534343957901001,0.11593049019575119,0.9351736903190613,0.44375091791152954,0.6570622324943542,-0.11597463488578796,0.9672537446022034
C,0.5469269752502441,0.31693902611732483,-0.09695141017436981,0.988659143447876,0.483777791261673,0.3384464681148529,0.13212352991104126,0.9904615879058838,0.49022114276885986,0.34346067905426025,-0.23637890815734863,0.9998345971107483,0.4656088650226593,0.5120173096656799,-0.267058402299881,0.9441128969192505,0.4531092643737793,0.49878862500190735,0.14281053841114044,0.015323430299758911,0.48431316018104553,0.6723462343215942,-0.20239362120628357,0.7856089472770691,0.4528546929359436,0.628201961517334,0.07784772664308548,0.024329759180545807,0.43466976284980774,0.6540920734405518,0.11625076830387115,0.9345650672912598,0.4434325098991394,0.6574421525001526,-0.11629226803779602,0.9668455719947815
C,0.5488936901092529,0.31710293889045715,-0.08450034260749817,0.9845932126045227,0.48706087470054626,0.34064576029777527,0.13029330968856812,0.9898427724838257,0.49026209115982056,0.34341251850128174,-0.23704753816127777,0.9998261332511902,0.46558576822280884,0.5122048854827881,-0.26947399973869324,0.9438525438308716,0.4563266932964325,0.4998527765274048,0.14355698227882385,0.015673110261559486,0.4821406900882721,0.67249596118927,-0.20813988149166107,0.791932225227356,0.45487451553344727,0.6309276223182678,0.07691492140293121,0.02412528730928898,0.4347294867038727,0.654248833656311,0.11627431958913803,0.935230016708374,0.4421612620353699,0.6562066078186035,-0.11630438268184662,0.9667856693267822
C,0.549531877040863,0.31684061884880066,-0.16113655269145966,0.9859312176704407,0.48903030157089233,0.3437027931213379,0.1368136703968048,0.9894013404846191,0.49089139699935913,0.3444788157939911,-0.23401659727096558,0.9998183250427246,0.4655507504940033,0.5137868523597717,-0.2473859190940857,0.9414214491844177,0.4569055736064911,0.5051809549331665,0.15042458474636078,0.01554070319980383,0.4815967381000519,0.673145592212677,-0.17133283615112305,0.787398099899292,0.4554057717323303,0.6320900917053223,0.06439253687858582,0.02482442557811737,0.43451035022735596,0.6566153764724731,0.11581019312143326,0.9321737289428711,0.4394506812095642,0.6578652262687683,-0.11584848910570145,0.9651228785514832
C,0.5501444339752197,0.3169953525066376,-0.14298740029335022,0.9864217042922974,0.49001577496528625,0.3450155556201935,0.13712561130523682,0.9892196655273438,0.4913141429424286,0.34473350644111633,-0.2343626618385315,0.9998145699501038,0.4657436013221741,0.5136590600013733,-0.25192853808403015,0.9411014914512634,0.4570406377315521,0.5052476525306702,0.1503652185201645,0.015726756304502487,0.4811365306377411,0.6734339594841003,-0.1718868464231491,0.786780595779419,0.4554532766342163,0.6321560740470886,0.0638154074549675,0.025223927572369576,0.4340921938419342,0.6565523743629456,0.11629118025302887,0.932056188583374,0.4390298128128052,0.657809853553772,-0.1163422018289566,0.9650103449821472
C,0.5508639216423035,0.31885647773742676,-0.13062900304794312,0.9871843457221985,0.4902731478214264,0.3451421856880188,0.1455775946378708,0.9888758063316345,0.49324628710746765,0.34591802954673767,-0.22794106602668762,0.9998064637184143,0.46580204367637634,0.5131174921989441,-0.24842360615730286,0.9404793381690979,0.4558979570865631,0.5045343637466431,0.15370747447013855,0.015727175399661064,0.48073673248291016,0.6735993027687073,-0.17165136337280273,0.7855760455131531,0.4531629979610443,0.6257885098457336,0.06309875100851059,0.0256522074341774,0.43053993582725525,0.6549280285835266,0.11734619736671448,0.9298049807548523,0.4377344846725464,0.6575697660446167,-0.1174030676484108,0.9641202688217163
C,0.5516881346702576,0.32030293345451355,-0.09824149310588837,0.9869517683982849,0.49051782488822937,0.34491050243377686,0.1462131142616272,0.9889940023422241,0.4935013949871063,0.34492969512939453,-0.22916078567504883,0.9998124837875366,0.46587297320365906,0.510983943939209,-0.2634254992008209,0.9432342648506165,0.4557630121707916,0.5041238069534302,0.15567000210285187,0.015892809256911278,0.48005425930023193,0.6705746650695801,-0.198587104678154,0.7946698069572449,0.45044073462486267,0.6258916258811951,0.07409528642892838,0.025359133258461952,0.43062832951545715,0.651816189289093,0.11971592903137207,0.9306661486625671,0.4379015862941742,0.6546354293823242,-0.11977221071720123,0.9648770093917847
C,0.5516911745071411,0.32023972272872925,-0.11967916041612625,0.987858235836029,0.49068450927734375,0.34487423300743103,0.14161676168441772,0.9888563752174377,0.4927385151386261,0.3435927629470825,-0.2291644662618637,0.9998170733451843,0.46503421664237976,0.5093871355056763,-0.2626485824584961,0.9451239705085754,0.4557301104068756,0.5040028691291809,0.1526605486869812,0.015948424115777016,0.479632169008255,0.6690966486930847,-0.19523997604846954,0.7968449592590332,0.4505022466182709,0.6257152557373047,0.07005270570516586,0.025692714378237724,0.43164053559303284,0.6518099904060364,0.11859920620918274,0.9326334595680237,0.4379724860191345,0.6539456844329834,-0.11865852773189545,0.9663313031196594
C,0.5512550473213196,0.31936168670654297,-0.12481764703989029,0.9890201687812805,0.49023696780204773,0.3437804579734802,0.136652410030365,0.9889819025993347,0.491165429353714,0.34102490544319153,-0.22702080011367798,0.9998239874839783,0.4643547832965851,0.50760817527771,-0.2583853006362915,0.947931706905365,0.4556686580181122,0.5039032697677612,0.14542299509048462,0.01618051342666149,0.479505330324173,0.6677989959716797,-0.1913638561964035,0.7990785837173462,0.4498645067214966,0.6261835694313049,0.06145019829273224,0.02622966840863228,0.43238237500190735,0.6510114073753357,0.11666352301836014,0.9362758994102478,0.43806400895118713,0.6526581048965454,-0.11671863496303558,0.9686477780342102
C,0.550934374332428,0.3190891444683075,-0.12476488947868347,0.9894025921821594,0.4900401532649994,0.34238383173942566,0.1367509365081787,0.9892004132270813,0.4905937910079956,0.33902865648269653,-0.22653453052043915,0.9998264312744141,0.46395909786224365,0.5067247748374939,-0.25568199157714844,0.9480494260787964,0.4553281366825104,0.5035502314567566,0.14564937353134155,0.016246987506747246,0.47977229952812195,0.6675150990486145,-0.1860218197107315,0.7970182299613953,0.4499218761920929,0.6261779069900513,0.061694271862506866,0.02616311050951481,0.43242570757865906,0.6508364081382751,0.11666427552700043,0.936742901802063,0.4381001889705658,0.6522460579872131,-0.11671961843967438,0.9690218567848206
C,0.5494511723518372,0.3162742555141449,-0.15201500058174133,0.9901712536811829,0.4901627004146576,0.341976523399353,0.13442663848400116,0.9894605278968811,0.4875929057598114,0.3369258642196655,-0.2295955866575241,0.999826967716217,0.46271923184394836,0.5054029822349548,-0.24914619326591492,0.9467485547065735,0.4556194543838501,0.5032004117965698,0.14646226167678833,0.016031451523303986,0.4801446199417114,0.6635779142379761,-0.16533972322940826,0.787909746170044,0.45000940561294556,0.6260640621185303,0.0572114922106266,0.02558433823287487,0.43613773584365845,0.6513051390647888,0.11605828255414963,0.9354417324066162,0.43852534890174866,0.6522040963172913,-0.11610829830169678,0.9685978889465332
C,0.5463641285896301,0.30985310673713684,-0.14460492134094238,0.9909061789512634,0.48979854583740234,0.34191998839378357,0.13466328382492065,0.9895034432411194,0.48493167757987976,0.3366698622703552,-0.22602349519729614,0.9998288154602051,0.46217837929725647,0.5054793357849121,-0.24857677519321442,0.946761429309845,0.4560123682022095,0.5028254389762878,0.14988990128040314,0.015606279484927654,0.48316797614097595,0.6615976691246033,-0.1734597086906433,0.7853204011917114,0.4519343972206116,0.6234622597694397,0.06508331000804901,0.02477077767252922,0.4376146197319031,0.6521353125572205,0.11472257226705551,0.9315269589424133,0.4390158951282501,0.6526452302932739,-0.11476918309926987,0.9673397541046143
C,0.5418069362640381,0.3021387457847595,-0.1784539818763733,0.9922023415565491,0.48901593685150146,0.3413567841053009,0.13902729749679565,0.9899295568466187,0.48232153058052063,0.33247336745262146,-0.2204185575246811,0.999836266040802,0.46184131503105164,0.5030162930488586,-0.2317233383655548,0.9470680952072144,0.4563995897769928,0.5025538206100464,0.16229215264320374,0.015243489295244217,0.48548609018325806,0.6584644913673401,-0.16718336939811707,0.7805903553962708,0.45192989706993103,0.6193699240684509,0.06641750782728195,0.0245213620364666,0.4392543435096741,0.6532883644104004,0.11385345458984375,0.9275504946708679,0.44046562910079956,0.6537699699401855,-0.11388114094734192,0.9655830264091492
C,0.5379952192306519,0.292804092168808,-0.2025696337223053,0.9935727715492249,0.488654762506485,0.34079569578170776,0.13898733258247375,0.9907369613647461,0.48004353046417236,0.3306213319301605,-0.2136683464050293,0.9998518824577332,0.46164023876190186,0.5018207430839539,-0.2151428610086441,0.9485644698143005,0.4593590497970581,0.5027955174446106,0.16449107229709625,0.015297447331249714,0.487821102142334,0.6561658382415771,-0.15362262725830078,0.777946949005127,0.45581743121147156,0.6175077557563782,0.0534878708422184,0.025547491386532784,0.4411223530769348,0.6536979675292969,0.11166998744010925,0.9320329427719116,0.4412984549999237,0.6539891362190247,-0.11166577786207199,0.9677386283874512
C,0.5373851656913757,0.29037126898765564,-0.20043672621250153,0.9941573739051819,0.4886362850666046,0.34070315957069397,0.13829375803470612,0.9911016225814819,0.4781842827796936,0.33024367690086365,-0.21419286727905273,0.9998592138290405,0.46153366565704346,0.5018604397773743,-0.21772994101047516,0.9490423798561096,0.4610856771469116,0.5029510259628296,0.16375519335269928,0.015485879965126514,0.48849236965179443,0.6558199524879456,-0.15734128654003143,0.777774453163147,0.46285882592201233,0.6180069446563721,0.05002773553133011,0.02652006410062313,0.4434436559677124,0.6545472145080566,0.11131063848733902,0.9350482821464539,0.4418586492538452,0.6544938087463379,-0.11130177974700928,0.9692096710205078
C,0.5360856652259827,0.28819742798805237,-0.20177419483661652,0.9951793551445007,0.4875297546386719,0.34107622504234314,0.14066991209983826,0.9918239712715149,0.4749462306499481,0.3293306231498718,-0.21378441154956818,0.9998738765716553,0.46126025915145874,0.5012391805648804,-0.2217080146074295,0.9517885446548462,0.46180617809295654,0.5037399530410767,0.17230474948883057,0.01598401367664337,0.48954111337661743,0.6556574702262878,-0.16587761044502258,0.7860978245735168,0.4645662307739258,0.6188880801200867,0.05223441869020462,0.02899589203298092,0.4443580210208893,0.6584810018539429,0.10953831672668457,0.9388426542282104,0.44243985414505005,0.6577057838439941,-0.10953555256128311,0.9709948301315308
C,0.5355432629585266,0.2873018682003021,-0.2099415808916092,0.996016263961792,0.486789345741272,0.3415054380893707,0.14336928725242615,0.9921141266822815,0.4749322533607483,0.32946932315826416,-0.21536435186862946,0.9998850226402283,0.4602496922016144,0.5012512803077698,-0.2216634452342987,0.955073893070221,0.46151506900787354,0.5043604969978333,0.1759343147277832,0.016114074736833572,0.48951488733291626,0.6555576920509338,-0.16602352261543274,0.7953506112098694,0.4631895422935486,0.6194365620613098,0.053977180272340775,0.030007971450686455,0.44491446018218994,0.6589049696922302,0.10970479249954224,0.9402045607566833,0.44298046827316284,0.6578423380851746,-0.10970402508974075,0.9718972444534302
C,0.5347428321838379,0.28619328141212463,-0.21172183752059937,0.9966859221458435,0.48549339175224304,0.3411804139614105,0.14290083944797516,0.9921380877494812,0.47482311725616455,0.32935425639152527,-0.21588583290576935,0.9998935461044312,0.45987892150878906,0.5013413429260254,-0.22277644276618958,0.9581629037857056,0.46047720313072205,0.5045109987258911,0.1732177883386612,0.015977583825588226,0.48979365825653076,0.6566023826599121,-0.16671568155288696,0.8044384121894836,0.46161773800849915,0.6189060211181641,0.053049664944410324,0.030683079734444618,0.4446466863155365,0.6587228178977966,0.10982061177492142,0.9404067397117615,0.44346341490745544,0.65757817029953,-0.10982149839401245,0.9724335074424744
C,0.5346949696540833,0.2864002585411072,-0.20695292949676514,0.9969616532325745,0.48546102643013,0.34123218059539795,0.14291585981845856,0.9921689629554749,0.4745348393917084,0.3293241560459137,-0.2160266786813736,0.999897301197052,0.45949041843414307,0.5015570521354675,-0.22307917475700378,0.9591790437698364,0.4603492319583893,0.5046282410621643,0.1726004183292389,0.015936288982629776,0.4897438585758209,0.6573700308799744,-0.1682831048965454,0.8081348538398743,0.46137940883636475,0.6193451881408691,0.05343512073159218,0.03077743761241436,0.44454944133758545,0.6588065028190613,0.10986857861280441,0.9393332600593567,0.4435066282749176,0.6577292084693909,-0.10986997187137604,0.9721094369888306
C,0.5348150730133057,0.2869391441345215,-0.20329050719738007,0.9974075555801392,0.48507750034332275,0.34124574065208435,0.13881319761276245,0.992082953453064,0.47424575686454773,0.32936158776283264,-0.21638238430023193,0.9999005198478699,0.4592674672603607,0.5016955137252808,-0.2250661551952362,0.9590200185775757,0.45979535579681396,0.5047160387039185,0.17167800664901733,0.015556802041828632,0.4897407293319702,0.6582396030426025,-0.17200495302677155,0.8082761764526367,0.4620536267757416,0.6203145384788513,0.06424436718225479,0.030679214745759964,0.4439465403556824,0.6592100262641907,0.10899978876113892,0.9396374821662903,0.443334698677063,0.6584305763244629,-0.10899382084608078,0.9722650051116943
C,0.5361087322235107,0.289457231760025,-0.18436561524868011,0.9976018667221069,0.48350852727890015,0.33982282876968384,0.13785943388938904,0.9917057156562805,0.4753050208091736,0.33001285791397095,-0.21864673495292664,0.9998977184295654,0.46002933382987976,0.5018084645271301,-0.23430770635604858,0.9587787389755249,0.4584726095199585,0.5043596625328064,0.16703958809375763,0.015024274587631226,0.4895433783531189,0.6586176753044128,-0.17994779348373413,0.8092635273933411,0.45961031317710876,0.6194335222244263,0.06460721045732498,0.03008914366364479,0.44312581419944763,0.6554205417633057,0.1090511679649353,0.9383768439292908,0.44372379779815674,0.655758261680603,-0.10904522240161896,0.9712568521499634
C,0.5393741726875305,0.2971644401550293,-0.10565955936908722,0.996349036693573,0.48127999901771545,0.3356638550758362,0.13778828084468842,0.9912232756614685,0.4788009822368622,0.33090877532958984,-0.22499598562717438,0.9998832941055298,0.46019861102104187,0.5015892386436462,-0.25811153650283813,0.9574652910232544,0.4533270597457886,0.5011804699897766,0.16089104115962982,0.014792676083743572,0.4885236322879791,0.6602333188056946,-0.1975448727607727,0.8133679628372192,0.45744800567626953,0.619186282157898,0.08597292751073837,0.028515266254544258,0.44168704748153687,0.6538535952568054,0.11085418611764908,0.9327042102813721,0.44433140754699707,0.6554130911827087,-0.11088543385267258,0.9681535959243774
C,0.542856752872467,0.3007441461086273,-0.07447998225688934,0.9925903677940369,0.4814218282699585,0.3344589173793793,0.1366134136915207,0.9909155368804932,0.48206859827041626,0.3332328200340271,-0.23724381625652313,0.9998612999916077,0.46013593673706055,0.5029347538948059,-0.2728140652179718,0.9555379748344421,0.45204851031303406,0.5002011656761169,0.15102580189704895,0.014879792928695679,0.4870181679725647,0.6615688800811768,-0.2120029181241989,0.8183699250221252,0.45563873648643494,0.6201726198196411,0.08415544033050537,0.026847491040825844,0.4395971894264221,0.652224063873291,0.11438507586717606,0.9289289712905884,0.44431206583976746,0.655187726020813,-0.11440499871969223,0.9655169248580933
C,0.543664813041687,0.3033912181854248,-0.07078331708908081,0.9892135262489319,0.4812842905521393,0.33416450023651123,0.1348387748003006,0.9908378720283508,0.48376327753067017,0.3350040912628174,-0.23940695822238922,0.9998496174812317,0.4601356089115143,0.5034686326980591,-0.2711741328239441,0.9543123245239258,0.44793736934661865,0.4991481900215149,0.14792771637439728,0.015252317301928997,0.48576074838638306,0.662196934223175,-0.20594598352909088,0.8195590376853943,0.45207321643829346,0.6203857660293579,0.08201100677251816,0.026048198342323303,0.43787091970443726,0.6522723436355591,0.1154620498418808,0.9281465411186218,0.44401106238365173,0.6552416682243347,-0.11549181491136551,0.9647006392478943
C,0.5446884632110596,0.3055765628814697,-0.10058193653821945,0.9882318377494812,0.4815695583820343,0.33464694023132324,0.13323800265789032,0.9907329678535461,0.4855304956436157,0.33775079250335693,-0.23748023808002472,0.999835729598999,0.4601173400878906,0.504273533821106,-0.26532089710235596,0.9517138004302979,0.4472239315509796,0.4991842210292816,0.14606554806232452,0.015679234638810158,0.4843790829181671,0.663311779499054,-0.19616876542568207,0.8161369562149048,0.45184576511383057,0.625241219997406,0.07471179217100143,0.025593722239136696,0.4377872943878174,0.6542354226112366,0.11542487144470215,0.9280762076377869,0.44370904564857483,0.6558411121368408,-0.11547289788722992,0.9643127918243408
C,0.5459856390953064,0.3087531626224518,-0.097691610455513,0.9875161051750183,0.4817166328430176,0.3358014225959778,0.1334000527858734,0.9905986785888672,0.4865940511226654,0.3416796326637268,-0.23655134439468384,0.9998296499252319,0.4603056311607361,0.5083503723144531,-0.26455745100975037,0.9517307281494141,0.44813305139541626,0.49931439757347107,0.14590223133563995,0.016322506591677666,0.48397064208984375,0.6669573187828064,-0.19208164513111115,0.8186543583869934,0.45083072781562805,0.6271247267723083,0.07233966141939163,0.02595173567533493,0.4346655011177063,0.655234158039093,0.11554273217916489,0.9284083247184753,0.44136807322502136,0.6576728224754333,-0.11558757722377777,0.9645751118659973
C,0.5469000339508057,0.3117278814315796,-0.10328372567892075,0.9875194430351257,0.4819751977920532,0.3374978005886078,0.13229095935821533,0.9904353618621826,0.4871557950973511,0.3449466824531555,-0.23839391767978668,0.9998241066932678,0.46033042669296265,0.5124120116233826,-0.2674253284931183,0.9504451155662537,0.4486320912837982,0.4994993209838867,0.14392223954200745,0.016709696501493454,0.48236745595932007,0.6711655259132385,-0.19477993249893188,0.8163712024688721,0.45055267214775085,0.6282546520233154,0.06673133373260498,0.02598426677286625,0.43207108974456787,0.6547584533691406,0.11609535664319992,0.9285189509391785,0.43891555070877075,0.6576660871505737,-0.11613469570875168,0.9644100666046143
